,0
4657,2011-04-24 07:37:00-04:00
4658,2011-04-24 07:38:00-04:00
4659,2011-04-24 07:39:00-04:00
4660,2011-04-24 07:40:00-04:00
4661,2011-04-24 07:41:00-04:00
4662,2011-04-24 07:42:00-04:00
4663,2011-04-24 07:43:00-04:00
4664,2011-04-24 07:44:00-04:00
4665,2011-04-24 07:45:00-04:00
4666,2011-04-24 07:46:00-04:00
4667,2011-04-24 07:47:00-04:00
4668,2011-04-24 07:48:00-04:00
4669,2011-04-24 07:49:00-04:00
4670,2011-04-24 07:50:00-04:00
4671,2011-04-24 07:51:00-04:00
4672,2011-04-24 07:52:00-04:00
4673,2011-04-24 07:53:00-04:00
4674,2011-04-24 07:54:00-04:00
4675,2011-04-24 07:55:00-04:00
4676,2011-04-24 07:56:00-04:00
4677,2011-04-24 07:57:00-04:00
4678,2011-04-24 07:58:00-04:00
4679,2011-04-24 07:59:00-04:00
4680,2011-04-24 08:00:00-04:00
4681,2011-04-24 08:01:00-04:00
4682,2011-04-24 08:02:00-04:00
4683,2011-04-24 08:03:00-04:00
4684,2011-04-24 08:04:00-04:00
4685,2011-04-24 08:05:00-04:00
4686,2011-04-24 08:06:00-04:00
4687,2011-04-24 08:07:00-04:00
4688,2011-04-24 08:08:00-04:00
4689,2011-04-24 08:09:00-04:00
4690,2011-04-24 08:10:00-04:00
4691,2011-04-24 08:11:00-04:00
4692,2011-04-24 08:12:00-04:00
4693,2011-04-24 08:13:00-04:00
4694,2011-04-24 08:14:00-04:00
4695,2011-04-24 08:15:00-04:00
4696,2011-04-24 08:16:00-04:00
4697,2011-04-24 08:17:00-04:00
4698,2011-04-24 08:18:00-04:00
4699,2011-04-24 08:19:00-04:00
4700,2011-04-24 08:20:00-04:00
4701,2011-04-24 08:21:00-04:00
4702,2011-04-24 08:22:00-04:00
4703,2011-04-24 08:23:00-04:00
4704,2011-04-24 08:24:00-04:00
4705,2011-04-24 08:25:00-04:00
4706,2011-04-24 08:26:00-04:00
4707,2011-04-24 08:27:00-04:00
4708,2011-04-24 08:28:00-04:00
4709,2011-04-24 08:29:00-04:00
4710,2011-04-24 08:30:00-04:00
4711,2011-04-24 08:31:00-04:00
4712,2011-04-24 08:32:00-04:00
4713,2011-04-24 08:33:00-04:00
4714,2011-04-24 08:34:00-04:00
4715,2011-04-24 08:35:00-04:00
4716,2011-04-24 08:36:00-04:00
4717,2011-04-24 08:37:00-04:00
4718,2011-04-24 08:38:00-04:00
4719,2011-04-24 08:39:00-04:00
4720,2011-04-24 08:40:00-04:00
4721,2011-04-24 08:41:00-04:00
4722,2011-04-24 08:42:00-04:00
4723,2011-04-24 08:43:00-04:00
4724,2011-04-24 08:44:00-04:00
4725,2011-04-24 08:45:00-04:00
4726,2011-04-24 08:46:00-04:00
4727,2011-04-24 08:47:00-04:00
4728,2011-04-24 08:48:00-04:00
4729,2011-04-24 08:49:00-04:00
4730,2011-04-24 08:50:00-04:00
4731,2011-04-24 08:51:00-04:00
4732,2011-04-24 08:52:00-04:00
4733,2011-04-24 08:53:00-04:00
4734,2011-04-24 08:54:00-04:00
4735,2011-04-24 08:55:00-04:00
4736,2011-04-24 08:56:00-04:00
4737,2011-04-24 08:57:00-04:00
4738,2011-04-24 08:58:00-04:00
4739,2011-04-24 08:59:00-04:00
4740,2011-04-24 09:00:00-04:00
4741,2011-04-24 09:01:00-04:00
4742,2011-04-24 09:02:00-04:00
4743,2011-04-24 09:03:00-04:00
4744,2011-04-24 09:04:00-04:00
4745,2011-04-24 09:05:00-04:00
4746,2011-04-24 09:06:00-04:00
4747,2011-04-24 09:07:00-04:00
4748,2011-04-24 09:08:00-04:00
4749,2011-04-24 09:09:00-04:00
4750,2011-04-24 09:10:00-04:00
4751,2011-04-24 09:11:00-04:00
4752,2011-04-24 09:12:00-04:00
4753,2011-04-24 09:13:00-04:00
4754,2011-04-24 09:14:00-04:00
4755,2011-04-24 09:15:00-04:00
4756,2011-04-24 09:16:00-04:00
4757,2011-04-24 09:17:00-04:00
4758,2011-04-24 09:18:00-04:00
4759,2011-04-24 09:19:00-04:00
4760,2011-04-24 09:20:00-04:00
4761,2011-04-24 09:21:00-04:00
4762,2011-04-24 09:22:00-04:00
4763,2011-04-24 09:23:00-04:00
4764,2011-04-24 09:24:00-04:00
4765,2011-04-24 09:25:00-04:00
4766,2011-04-24 09:26:00-04:00
4767,2011-04-24 09:27:00-04:00
4768,2011-04-24 09:28:00-04:00
4769,2011-04-24 09:29:00-04:00
4770,2011-04-24 09:30:00-04:00
4771,2011-04-24 09:31:00-04:00
4772,2011-04-24 09:32:00-04:00
4773,2011-04-24 09:33:00-04:00
4774,2011-04-24 09:34:00-04:00
4775,2011-04-24 09:35:00-04:00
4776,2011-04-24 09:36:00-04:00
4777,2011-04-24 09:37:00-04:00
4778,2011-04-24 09:38:00-04:00
4779,2011-04-24 09:39:00-04:00
4780,2011-04-24 09:40:00-04:00
4781,2011-04-24 09:41:00-04:00
4782,2011-04-24 09:42:00-04:00
4783,2011-04-24 09:43:00-04:00
4784,2011-04-24 09:44:00-04:00
4785,2011-04-24 09:45:00-04:00
4786,2011-04-24 09:46:00-04:00
4787,2011-04-24 09:47:00-04:00
4788,2011-04-24 09:48:00-04:00
4789,2011-04-24 09:49:00-04:00
4790,2011-04-24 09:50:00-04:00
4791,2011-04-24 09:51:00-04:00
4792,2011-04-24 09:52:00-04:00
4793,2011-04-24 09:53:00-04:00
4794,2011-04-24 09:54:00-04:00
4795,2011-04-24 09:55:00-04:00
4796,2011-04-24 09:56:00-04:00
4797,2011-04-24 09:57:00-04:00
4798,2011-04-24 09:58:00-04:00
4799,2011-04-24 09:59:00-04:00
4800,2011-04-24 10:00:00-04:00
4801,2011-04-24 10:01:00-04:00
4802,2011-04-24 10:02:00-04:00
4803,2011-04-24 10:03:00-04:00
4804,2011-04-24 10:04:00-04:00
4805,2011-04-24 10:05:00-04:00
4806,2011-04-24 10:06:00-04:00
4807,2011-04-24 10:07:00-04:00
4808,2011-04-24 10:08:00-04:00
4809,2011-04-24 10:09:00-04:00
4810,2011-04-24 10:10:00-04:00
4811,2011-04-24 10:11:00-04:00
4812,2011-04-24 10:12:00-04:00
4813,2011-04-24 10:13:00-04:00
4814,2011-04-24 10:14:00-04:00
4815,2011-04-24 10:15:00-04:00
4816,2011-04-24 10:16:00-04:00
4817,2011-04-24 10:17:00-04:00
4818,2011-04-24 10:18:00-04:00
4819,2011-04-24 10:19:00-04:00
4820,2011-04-24 10:20:00-04:00
4821,2011-04-24 10:21:00-04:00
4822,2011-04-24 10:22:00-04:00
4823,2011-04-24 10:23:00-04:00
4824,2011-04-24 10:24:00-04:00
4825,2011-04-24 10:25:00-04:00
4826,2011-04-24 10:26:00-04:00
4827,2011-04-24 10:27:00-04:00
4828,2011-04-24 10:28:00-04:00
4829,2011-04-24 10:29:00-04:00
4830,2011-04-24 10:30:00-04:00
4831,2011-04-24 10:31:00-04:00
4832,2011-04-24 10:32:00-04:00
4833,2011-04-24 10:33:00-04:00
4834,2011-04-24 10:34:00-04:00
4835,2011-04-24 10:35:00-04:00
4836,2011-04-24 10:36:00-04:00
4837,2011-04-24 10:37:00-04:00
4838,2011-04-24 10:38:00-04:00
4839,2011-04-24 10:39:00-04:00
4840,2011-04-24 10:40:00-04:00
4841,2011-04-24 10:41:00-04:00
4842,2011-04-24 10:42:00-04:00
4843,2011-04-24 10:43:00-04:00
4844,2011-04-24 10:44:00-04:00
4845,2011-04-24 10:45:00-04:00
4846,2011-04-24 10:46:00-04:00
4847,2011-04-24 10:47:00-04:00
4848,2011-04-24 10:48:00-04:00
4849,2011-04-24 10:49:00-04:00
4850,2011-04-24 10:50:00-04:00
4851,2011-04-24 10:51:00-04:00
4852,2011-04-24 10:52:00-04:00
4853,2011-04-24 10:53:00-04:00
4854,2011-04-24 10:54:00-04:00
4855,2011-04-24 10:55:00-04:00
4856,2011-04-24 10:56:00-04:00
4857,2011-04-24 10:57:00-04:00
4858,2011-04-24 10:58:00-04:00
4859,2011-04-24 10:59:00-04:00
4860,2011-04-24 11:00:00-04:00
4861,2011-04-24 11:01:00-04:00
4862,2011-04-24 11:02:00-04:00
4863,2011-04-24 11:03:00-04:00
4864,2011-04-24 11:04:00-04:00
4865,2011-04-24 11:05:00-04:00
4866,2011-04-24 11:06:00-04:00
4867,2011-04-24 11:07:00-04:00
4868,2011-04-24 11:08:00-04:00
4869,2011-04-24 11:09:00-04:00
4870,2011-04-24 11:10:00-04:00
4871,2011-04-24 11:11:00-04:00
4872,2011-04-24 11:12:00-04:00
4873,2011-04-24 11:13:00-04:00
4874,2011-04-24 11:14:00-04:00
4875,2011-04-24 11:15:00-04:00
4876,2011-04-24 11:16:00-04:00
4877,2011-04-24 11:17:00-04:00
4878,2011-04-24 11:18:00-04:00
4879,2011-04-24 11:19:00-04:00
4880,2011-04-24 11:20:00-04:00
4881,2011-04-24 11:21:00-04:00
4882,2011-04-24 11:22:00-04:00
4883,2011-04-24 11:23:00-04:00
4884,2011-04-24 11:24:00-04:00
4885,2011-04-24 11:25:00-04:00
4886,2011-04-24 11:26:00-04:00
4887,2011-04-24 11:27:00-04:00
4888,2011-04-24 11:28:00-04:00
4889,2011-04-24 11:29:00-04:00
4890,2011-04-24 11:30:00-04:00
4891,2011-04-24 11:31:00-04:00
4892,2011-04-24 11:32:00-04:00
4893,2011-04-24 11:33:00-04:00
4894,2011-04-24 11:34:00-04:00
4895,2011-04-24 11:35:00-04:00
4896,2011-04-24 11:36:00-04:00
4897,2011-04-24 11:37:00-04:00
4898,2011-04-24 11:38:00-04:00
4899,2011-04-24 11:39:00-04:00
4900,2011-04-24 11:40:00-04:00
4901,2011-04-24 11:41:00-04:00
4902,2011-04-24 11:42:00-04:00
4903,2011-04-24 11:43:00-04:00
4904,2011-04-24 11:44:00-04:00
4905,2011-04-24 11:45:00-04:00
4906,2011-04-24 11:46:00-04:00
4907,2011-04-24 11:47:00-04:00
4908,2011-04-24 11:48:00-04:00
4909,2011-04-24 11:49:00-04:00
4910,2011-04-24 11:50:00-04:00
4911,2011-04-24 11:51:00-04:00
4912,2011-04-24 11:52:00-04:00
4913,2011-04-24 11:53:00-04:00
4914,2011-04-24 11:54:00-04:00
4915,2011-04-24 11:55:00-04:00
4916,2011-04-24 11:56:00-04:00
4917,2011-04-24 11:57:00-04:00
4918,2011-04-24 11:58:00-04:00
4919,2011-04-24 11:59:00-04:00
4920,2011-04-24 12:00:00-04:00
4921,2011-04-24 12:01:00-04:00
4922,2011-04-24 12:02:00-04:00
4923,2011-04-24 12:03:00-04:00
4924,2011-04-24 12:04:00-04:00
4925,2011-04-24 12:05:00-04:00
4926,2011-04-24 12:06:00-04:00
4927,2011-04-24 12:07:00-04:00
4928,2011-04-24 12:08:00-04:00
4929,2011-04-24 12:09:00-04:00
4930,2011-04-24 12:10:00-04:00
4931,2011-04-24 12:11:00-04:00
4932,2011-04-24 12:12:00-04:00
4933,2011-04-24 12:13:00-04:00
4934,2011-04-24 12:14:00-04:00
4935,2011-04-24 12:15:00-04:00
4936,2011-04-24 12:16:00-04:00
4937,2011-04-24 12:17:00-04:00
4938,2011-04-24 12:18:00-04:00
4939,2011-04-24 12:19:00-04:00
4940,2011-04-24 12:20:00-04:00
4941,2011-04-24 12:21:00-04:00
4942,2011-04-24 12:22:00-04:00
4943,2011-04-24 12:23:00-04:00
4944,2011-04-24 12:24:00-04:00
4945,2011-04-24 12:25:00-04:00
4946,2011-04-24 12:26:00-04:00
4947,2011-04-24 12:27:00-04:00
4948,2011-04-24 12:28:00-04:00
4949,2011-04-24 12:29:00-04:00
4950,2011-04-24 12:30:00-04:00
4951,2011-04-24 12:31:00-04:00
4952,2011-04-24 12:32:00-04:00
4953,2011-04-24 12:33:00-04:00
4954,2011-04-24 12:34:00-04:00
4955,2011-04-24 12:35:00-04:00
4956,2011-04-24 12:36:00-04:00
4957,2011-04-24 12:37:00-04:00
4958,2011-04-24 12:38:00-04:00
4959,2011-04-24 12:39:00-04:00
4960,2011-04-24 12:40:00-04:00
4961,2011-04-24 12:41:00-04:00
4962,2011-04-24 12:42:00-04:00
4963,2011-04-24 12:43:00-04:00
4964,2011-04-24 12:44:00-04:00
4965,2011-04-24 12:45:00-04:00
4966,2011-04-24 12:46:00-04:00
4967,2011-04-24 12:47:00-04:00
4968,2011-04-24 12:48:00-04:00
4969,2011-04-24 12:49:00-04:00
4970,2011-04-24 12:50:00-04:00
4971,2011-04-24 12:51:00-04:00
4972,2011-04-24 12:52:00-04:00
4973,2011-04-24 12:53:00-04:00
4974,2011-04-24 12:54:00-04:00
4975,2011-04-24 12:55:00-04:00
4976,2011-04-24 12:56:00-04:00
4977,2011-04-24 12:57:00-04:00
4978,2011-04-24 12:58:00-04:00
4979,2011-04-24 12:59:00-04:00
4980,2011-04-24 13:00:00-04:00
4981,2011-04-24 13:01:00-04:00
4982,2011-04-24 13:02:00-04:00
4983,2011-04-24 13:03:00-04:00
4984,2011-04-24 13:04:00-04:00
4985,2011-04-24 13:05:00-04:00
4986,2011-04-24 13:06:00-04:00
4987,2011-04-24 13:07:00-04:00
4988,2011-04-24 13:08:00-04:00
4989,2011-04-24 13:09:00-04:00
4990,2011-04-24 13:10:00-04:00
4991,2011-04-24 13:11:00-04:00
4992,2011-04-24 13:12:00-04:00
4993,2011-04-24 13:13:00-04:00
4994,2011-04-24 13:14:00-04:00
4995,2011-04-24 13:15:00-04:00
4996,2011-04-24 13:16:00-04:00
4997,2011-04-24 13:17:00-04:00
4998,2011-04-24 13:18:00-04:00
4999,2011-04-24 13:19:00-04:00
5000,2011-04-24 13:20:00-04:00
5001,2011-04-24 13:21:00-04:00
5002,2011-04-24 13:22:00-04:00
5003,2011-04-24 13:23:00-04:00
5004,2011-04-24 13:24:00-04:00
5005,2011-04-24 13:25:00-04:00
5006,2011-04-24 13:26:00-04:00
5007,2011-04-24 13:27:00-04:00
5008,2011-04-24 13:28:00-04:00
5009,2011-04-24 13:29:00-04:00
5010,2011-04-24 13:30:00-04:00
5011,2011-04-24 13:31:00-04:00
5012,2011-04-24 13:32:00-04:00
5013,2011-04-24 13:33:00-04:00
5014,2011-04-24 13:34:00-04:00
5015,2011-04-24 13:35:00-04:00
5016,2011-04-24 13:36:00-04:00
5017,2011-04-24 13:37:00-04:00
5018,2011-04-24 13:38:00-04:00
5019,2011-04-24 13:39:00-04:00
5020,2011-04-24 13:40:00-04:00
5021,2011-04-24 13:41:00-04:00
5022,2011-04-24 13:42:00-04:00
5023,2011-04-24 13:43:00-04:00
5024,2011-04-24 13:44:00-04:00
5025,2011-04-24 13:45:00-04:00
5026,2011-04-24 13:46:00-04:00
5027,2011-04-24 13:47:00-04:00
5028,2011-04-24 13:48:00-04:00
5029,2011-04-24 13:49:00-04:00
5030,2011-04-24 13:50:00-04:00
5031,2011-04-24 13:51:00-04:00
5032,2011-04-24 13:52:00-04:00
5033,2011-04-24 13:53:00-04:00
5034,2011-04-24 13:54:00-04:00
5035,2011-04-24 13:55:00-04:00
5036,2011-04-24 13:56:00-04:00
5037,2011-04-24 13:57:00-04:00
5038,2011-04-24 13:58:00-04:00
5039,2011-04-24 13:59:00-04:00
5040,2011-04-24 14:00:00-04:00
5041,2011-04-24 14:01:00-04:00
5042,2011-04-24 14:02:00-04:00
5043,2011-04-24 14:03:00-04:00
5044,2011-04-24 14:04:00-04:00
5045,2011-04-24 14:05:00-04:00
5046,2011-04-24 14:06:00-04:00
5047,2011-04-24 14:07:00-04:00
5048,2011-04-24 14:08:00-04:00
5049,2011-04-24 14:09:00-04:00
5050,2011-04-24 14:10:00-04:00
5051,2011-04-24 14:11:00-04:00
5052,2011-04-24 14:12:00-04:00
5053,2011-04-24 14:13:00-04:00
5054,2011-04-24 14:14:00-04:00
5055,2011-04-24 14:15:00-04:00
5056,2011-04-24 14:16:00-04:00
5057,2011-04-24 14:17:00-04:00
5058,2011-04-24 14:18:00-04:00
5059,2011-04-24 14:19:00-04:00
5060,2011-04-24 14:20:00-04:00
5061,2011-04-24 14:21:00-04:00
5062,2011-04-24 14:22:00-04:00
5063,2011-04-24 14:23:00-04:00
5064,2011-04-24 14:24:00-04:00
5065,2011-04-24 14:25:00-04:00
5066,2011-04-24 14:26:00-04:00
5067,2011-04-24 14:27:00-04:00
5068,2011-04-24 14:28:00-04:00
5069,2011-04-24 14:29:00-04:00
5070,2011-04-24 14:30:00-04:00
5071,2011-04-24 14:31:00-04:00
5072,2011-04-24 14:32:00-04:00
5073,2011-04-24 14:33:00-04:00
5074,2011-04-24 14:34:00-04:00
5075,2011-04-24 14:35:00-04:00
5076,2011-04-24 14:36:00-04:00
5077,2011-04-24 14:37:00-04:00
5078,2011-04-24 14:38:00-04:00
5079,2011-04-24 14:39:00-04:00
5080,2011-04-24 14:40:00-04:00
5081,2011-04-24 14:41:00-04:00
5082,2011-04-24 14:42:00-04:00
5083,2011-04-24 14:43:00-04:00
5084,2011-04-24 14:44:00-04:00
5085,2011-04-24 14:45:00-04:00
5086,2011-04-24 14:46:00-04:00
5087,2011-04-24 14:47:00-04:00
5088,2011-04-24 14:48:00-04:00
5089,2011-04-24 14:49:00-04:00
5090,2011-04-24 14:50:00-04:00
5091,2011-04-24 14:51:00-04:00
5092,2011-04-24 14:52:00-04:00
5093,2011-04-24 14:53:00-04:00
5094,2011-04-24 14:54:00-04:00
5095,2011-04-24 14:55:00-04:00
5096,2011-04-24 14:56:00-04:00
5097,2011-04-24 14:57:00-04:00
5098,2011-04-24 14:58:00-04:00
5099,2011-04-24 14:59:00-04:00
5100,2011-04-24 15:00:00-04:00
5101,2011-04-24 15:01:00-04:00
5102,2011-04-24 15:02:00-04:00
5103,2011-04-24 15:03:00-04:00
5104,2011-04-24 15:04:00-04:00
5105,2011-04-24 15:05:00-04:00
5106,2011-04-24 15:06:00-04:00
5107,2011-04-24 15:07:00-04:00
5108,2011-04-24 15:08:00-04:00
5109,2011-04-24 15:09:00-04:00
5110,2011-04-24 15:10:00-04:00
5111,2011-04-24 15:11:00-04:00
5112,2011-04-24 15:12:00-04:00
5113,2011-04-24 15:13:00-04:00
5114,2011-04-24 15:14:00-04:00
5115,2011-04-24 15:15:00-04:00
5116,2011-04-24 15:16:00-04:00
5117,2011-04-24 15:17:00-04:00
5118,2011-04-24 15:18:00-04:00
5119,2011-04-24 15:19:00-04:00
5120,2011-04-24 15:20:00-04:00
5121,2011-04-24 15:21:00-04:00
5122,2011-04-24 15:22:00-04:00
5123,2011-04-24 15:23:00-04:00
5124,2011-04-24 15:24:00-04:00
5125,2011-04-24 15:25:00-04:00
5126,2011-04-24 15:26:00-04:00
5127,2011-04-24 15:27:00-04:00
5128,2011-04-24 15:28:00-04:00
5129,2011-04-24 15:29:00-04:00
5130,2011-04-24 15:30:00-04:00
5131,2011-04-24 15:31:00-04:00
5132,2011-04-24 15:32:00-04:00
5133,2011-04-24 15:33:00-04:00
5134,2011-04-24 15:34:00-04:00
5135,2011-04-24 15:35:00-04:00
5136,2011-04-24 15:36:00-04:00
5137,2011-04-24 15:37:00-04:00
5138,2011-04-24 15:38:00-04:00
5139,2011-04-24 15:39:00-04:00
5140,2011-04-24 15:40:00-04:00
5141,2011-04-24 15:41:00-04:00
5142,2011-04-24 15:42:00-04:00
5143,2011-04-24 15:43:00-04:00
5144,2011-04-24 15:44:00-04:00
5145,2011-04-24 15:45:00-04:00
5146,2011-04-24 15:46:00-04:00
5147,2011-04-24 15:47:00-04:00
5148,2011-04-24 15:48:00-04:00
5149,2011-04-24 15:49:00-04:00
5150,2011-04-24 15:50:00-04:00
5151,2011-04-24 15:51:00-04:00
5152,2011-04-24 15:52:00-04:00
5153,2011-04-24 15:53:00-04:00
5154,2011-04-24 15:54:00-04:00
5155,2011-04-24 15:55:00-04:00
5156,2011-04-24 15:56:00-04:00
5157,2011-04-24 15:57:00-04:00
5158,2011-04-24 15:58:00-04:00
5159,2011-04-24 15:59:00-04:00
5160,2011-04-24 16:00:00-04:00
5161,2011-04-24 16:01:00-04:00
5162,2011-04-24 16:02:00-04:00
5163,2011-04-24 16:03:00-04:00
5164,2011-04-24 16:04:00-04:00
5165,2011-04-24 16:05:00-04:00
5166,2011-04-24 16:06:00-04:00
5167,2011-04-24 16:07:00-04:00
5168,2011-04-24 16:08:00-04:00
5169,2011-04-24 16:09:00-04:00
5170,2011-04-24 16:10:00-04:00
5171,2011-04-24 16:11:00-04:00
5172,2011-04-24 16:12:00-04:00
5173,2011-04-24 16:13:00-04:00
5174,2011-04-24 16:14:00-04:00
5175,2011-04-24 16:15:00-04:00
5176,2011-04-24 16:16:00-04:00
5177,2011-04-24 16:17:00-04:00
5178,2011-04-24 16:18:00-04:00
5179,2011-04-24 16:19:00-04:00
5180,2011-04-24 16:20:00-04:00
5181,2011-04-24 16:21:00-04:00
5182,2011-04-24 16:22:00-04:00
5183,2011-04-24 16:23:00-04:00
5184,2011-04-24 16:24:00-04:00
5185,2011-04-24 16:25:00-04:00
5186,2011-04-24 16:26:00-04:00
5187,2011-04-24 16:27:00-04:00
5188,2011-04-24 16:28:00-04:00
5189,2011-04-24 16:29:00-04:00
5190,2011-04-24 16:30:00-04:00
5191,2011-04-24 16:31:00-04:00
5192,2011-04-24 16:32:00-04:00
5193,2011-04-24 16:33:00-04:00
5194,2011-04-24 16:34:00-04:00
5195,2011-04-24 16:35:00-04:00
5196,2011-04-24 16:36:00-04:00
5197,2011-04-24 16:37:00-04:00
5198,2011-04-24 16:38:00-04:00
5199,2011-04-24 16:39:00-04:00
5200,2011-04-24 16:40:00-04:00
5201,2011-04-24 16:41:00-04:00
5202,2011-04-24 16:42:00-04:00
5203,2011-04-24 16:43:00-04:00
5204,2011-04-24 16:44:00-04:00
5205,2011-04-24 16:45:00-04:00
5206,2011-04-24 16:46:00-04:00
5207,2011-04-24 16:47:00-04:00
5208,2011-04-24 16:48:00-04:00
5209,2011-04-24 16:49:00-04:00
5210,2011-04-24 16:50:00-04:00
5211,2011-04-24 16:51:00-04:00
5212,2011-04-24 16:52:00-04:00
5213,2011-04-24 16:53:00-04:00
5214,2011-04-24 16:54:00-04:00
5215,2011-04-24 16:55:00-04:00
5216,2011-04-24 16:56:00-04:00
5217,2011-04-24 16:57:00-04:00
5218,2011-04-24 16:58:00-04:00
5219,2011-04-24 16:59:00-04:00
5220,2011-04-24 17:00:00-04:00
5221,2011-04-24 17:01:00-04:00
5222,2011-04-24 17:02:00-04:00
5223,2011-04-24 17:03:00-04:00
5224,2011-04-24 17:04:00-04:00
5225,2011-04-24 17:05:00-04:00
5226,2011-04-24 17:06:00-04:00
5227,2011-04-24 17:07:00-04:00
5228,2011-04-24 17:08:00-04:00
5229,2011-04-24 17:09:00-04:00
5230,2011-04-24 17:10:00-04:00
5231,2011-04-24 17:11:00-04:00
5232,2011-04-24 17:12:00-04:00
5233,2011-04-24 17:13:00-04:00
5234,2011-04-24 17:14:00-04:00
5235,2011-04-24 17:15:00-04:00
5236,2011-04-24 17:16:00-04:00
5237,2011-04-24 17:17:00-04:00
5238,2011-04-24 17:18:00-04:00
5239,2011-04-24 17:19:00-04:00
5240,2011-04-24 17:20:00-04:00
5241,2011-04-24 17:21:00-04:00
5242,2011-04-24 17:22:00-04:00
5243,2011-04-24 17:23:00-04:00
5244,2011-04-24 17:24:00-04:00
5245,2011-04-24 17:25:00-04:00
5246,2011-04-24 17:26:00-04:00
5247,2011-04-24 17:27:00-04:00
5248,2011-04-24 17:28:00-04:00
5249,2011-04-24 17:29:00-04:00
5250,2011-04-24 17:30:00-04:00
5251,2011-04-24 17:31:00-04:00
5252,2011-04-24 17:32:00-04:00
5253,2011-04-24 17:33:00-04:00
5254,2011-04-24 17:34:00-04:00
5255,2011-04-24 17:35:00-04:00
5256,2011-04-24 17:36:00-04:00
5257,2011-04-24 17:37:00-04:00
5258,2011-04-24 17:38:00-04:00
5259,2011-04-24 17:39:00-04:00
5260,2011-04-24 17:40:00-04:00
5261,2011-04-24 17:41:00-04:00
5262,2011-04-24 17:42:00-04:00
5263,2011-04-24 17:43:00-04:00
5264,2011-04-24 17:44:00-04:00
5265,2011-04-24 17:45:00-04:00
5266,2011-04-24 17:46:00-04:00
5267,2011-04-24 17:47:00-04:00
5268,2011-04-24 17:48:00-04:00
5269,2011-04-24 17:49:00-04:00
5270,2011-04-24 17:50:00-04:00
5271,2011-04-24 17:51:00-04:00
5272,2011-04-24 17:52:00-04:00
5273,2011-04-24 17:53:00-04:00
5274,2011-04-24 17:54:00-04:00
5275,2011-04-24 17:55:00-04:00
5276,2011-04-24 17:56:00-04:00
5277,2011-04-24 17:57:00-04:00
5278,2011-04-24 17:58:00-04:00
5279,2011-04-24 17:59:00-04:00
5280,2011-04-24 18:00:00-04:00
5281,2011-04-24 18:01:00-04:00
5282,2011-04-24 18:02:00-04:00
5283,2011-04-24 18:03:00-04:00
5284,2011-04-24 18:04:00-04:00
5285,2011-04-24 18:05:00-04:00
5286,2011-04-24 18:06:00-04:00
5287,2011-04-24 18:07:00-04:00
5288,2011-04-24 18:08:00-04:00
5289,2011-04-24 18:09:00-04:00
5290,2011-04-24 18:10:00-04:00
5291,2011-04-24 18:11:00-04:00
5292,2011-04-24 18:12:00-04:00
5293,2011-04-24 18:13:00-04:00
5294,2011-04-24 18:14:00-04:00
5295,2011-04-24 18:15:00-04:00
5296,2011-04-24 18:16:00-04:00
5297,2011-04-24 18:17:00-04:00
5298,2011-04-24 18:18:00-04:00
5299,2011-04-24 18:19:00-04:00
5300,2011-04-24 18:20:00-04:00
5301,2011-04-24 18:21:00-04:00
5302,2011-04-24 18:22:00-04:00
5303,2011-04-24 18:23:00-04:00
5304,2011-04-24 18:24:00-04:00
5305,2011-04-24 18:25:00-04:00
5306,2011-04-24 18:26:00-04:00
5307,2011-04-24 18:27:00-04:00
5308,2011-04-24 18:28:00-04:00
5309,2011-04-24 18:29:00-04:00
5310,2011-04-24 18:30:00-04:00
5311,2011-04-24 18:31:00-04:00
5312,2011-04-24 18:32:00-04:00
5313,2011-04-24 18:33:00-04:00
5314,2011-04-24 18:34:00-04:00
5315,2011-04-24 18:35:00-04:00
5316,2011-04-24 18:36:00-04:00
5317,2011-04-24 18:37:00-04:00
5318,2011-04-24 18:38:00-04:00
5319,2011-04-24 18:39:00-04:00
5320,2011-04-24 18:40:00-04:00
5321,2011-04-24 18:41:00-04:00
5322,2011-04-24 18:42:00-04:00
5323,2011-04-24 18:43:00-04:00
5324,2011-04-24 18:44:00-04:00
5325,2011-04-24 18:45:00-04:00
5326,2011-04-24 18:46:00-04:00
5327,2011-04-24 18:47:00-04:00
5328,2011-04-24 18:48:00-04:00
5329,2011-04-24 18:49:00-04:00
5330,2011-04-24 18:50:00-04:00
5331,2011-04-24 18:51:00-04:00
5332,2011-04-24 18:52:00-04:00
5333,2011-04-24 18:53:00-04:00
5334,2011-04-24 18:54:00-04:00
5335,2011-04-24 18:55:00-04:00
5336,2011-04-24 18:56:00-04:00
5337,2011-04-24 18:57:00-04:00
5338,2011-04-24 18:58:00-04:00
5339,2011-04-24 18:59:00-04:00
5340,2011-04-24 19:00:00-04:00
5341,2011-04-24 19:01:00-04:00
5342,2011-04-24 19:02:00-04:00
5343,2011-04-24 19:03:00-04:00
5344,2011-04-24 19:04:00-04:00
5345,2011-04-24 19:05:00-04:00
5346,2011-04-24 19:06:00-04:00
5347,2011-04-24 19:07:00-04:00
5348,2011-04-24 19:08:00-04:00
5349,2011-04-24 19:09:00-04:00
5350,2011-04-24 19:10:00-04:00
5351,2011-04-24 19:11:00-04:00
5352,2011-04-24 19:12:00-04:00
5353,2011-04-24 19:13:00-04:00
5354,2011-04-24 19:14:00-04:00
5355,2011-04-24 19:15:00-04:00
